tract_geoid,disasterNumber,applications,ppfvl_sum,ppfvl_mean,tsa_eligible_rate,owner_rate,renter_rate
12081000103,4337,5,0.0,0.0,0.2,0.0,1.0
12081000105,4337,5,0.0,0.0,0.2,0.2,0.8
12081000106,4337,3,0.0,0.0,0.0,0.0,1.0
12081000201,4337,4,341.7,113.89999999999999,0.5,0.5,0.5
12081000304,4337,3,0.0,0.0,0.3333333333333333,1.0,0.0
12081000305,4337,7,683.4,170.85,0.42857142857142855,0.2857142857142857,0.7142857142857143
12081000306,4337,4,0.0,0.0,0.25,0.5,0.5
12081000307,4337,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
12081000308,4337,4,0.0,,0.5,0.75,0.25
12081000309,4337,7,0.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714
12081000310,4337,2,341.7,341.7,0.0,0.5,0.5
12081000407,4337,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12081000408,4337,2,0.0,,0.0,0.0,1.0
12081000501,4337,1,0.0,0.0,0.0,0.0,1.0
12081000503,4337,4,0.0,0.0,0.0,0.5,0.5
12081000504,4337,2,0.0,,0.0,0.5,0.5
12081000601,4337,2,0.0,0.0,0.0,0.5,0.5
12081000603,4337,1,0.0,,0.0,1.0,0.0
12081000604,4337,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143
12081000703,4337,2,0.0,,1.0,0.5,0.5
12081000704,4337,6,683.4,170.85,0.3333333333333333,0.16666666666666666,0.8333333333333334
12081000705,4337,5,341.7,113.89999999999999,0.2,0.4,0.6
12081000803,4337,5,0.0,,0.8,0.4,0.6
12081000804,4337,1,0.0,0.0,1.0,0.0,1.0
12081000805,4337,2,0.0,,0.5,1.0,0.0
12081000808,4337,2,0.0,0.0,0.5,1.0,0.0
12081000809,4337,2,0.0,0.0,0.5,0.5,0.5
12081000810,4337,4,0.0,0.0,0.5,0.75,0.25
12081000901,4337,1,0.0,,0.0,0.0,1.0
12081000902,4337,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
12081001000,4337,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12081001104,4337,1,0.0,,1.0,0.0,1.0
12081001105,4337,1,0.0,,1.0,0.0,1.0
12081001106,4337,3,0.0,,0.3333333333333333,0.0,1.0
12081001107,4337,1,0.0,0.0,1.0,0.0,1.0
12081001108,4337,2,0.0,0.0,0.0,0.5,0.5
12081001202,4337,2,0.0,,1.0,0.5,0.5
12081001203,4337,1,0.0,,0.0,1.0,0.0
12081001300,4337,1,0.0,,1.0,1.0,0.0
12081001402,4337,1,0.0,,1.0,0.0,1.0
12081001403,4337,2,0.0,0.0,1.0,0.0,1.0
12081001404,4337,2,0.0,0.0,0.5,0.5,0.5
12081001501,4337,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12081001502,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12081001601,4337,2,0.0,0.0,0.5,0.5,0.5
12081001602,4337,1,0.0,0.0,0.0,0.0,1.0
12081001701,4337,1,0.0,,0.0,1.0,0.0
12081001800,4337,1,0.0,,1.0,1.0,0.0
12081001904,4337,2,0.0,,0.5,0.5,0.5
12081001912,4337,1,0.0,0.0,1.0,1.0,0.0
12081001914,4337,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12081002003,4337,2,0.0,,0.5,0.0,1.0
12081002007,4337,1,0.0,0.0,1.0,1.0,0.0
12081002008,4337,2,0.0,,0.5,0.5,0.5
12081002011,4337,2,0.0,0.0,0.5,1.0,0.0
12081002012,4337,2,0.0,,0.0,1.0,0.0
12081002013,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12081002014,4337,2,0.0,,0.0,1.0,0.0
12081002016,4337,1,0.0,,0.0,1.0,0.0
12081002017,4337,1,0.0,,0.0,0.0,1.0
12083000200,4337,13,5441.7,906.9499999999999,0.23076923076923078,0.6923076923076923,0.3076923076923077
12083000301,4337,1,0.0,,0.0,0.0,1.0
12083000302,4337,10,1927.8,385.56,0.1,0.3,0.7
12083000401,4337,2,0.0,0.0,0.5,0.5,0.5
12083000402,4337,9,341.7,68.34,0.2222222222222222,1.0,0.0
12083000501,4337,2,341.7,341.7,0.5,0.5,0.5
12083000601,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12083000602,4337,4,0.0,0.0,0.25,0.75,0.25
12083000604,4337,6,341.7,341.7,0.5,0.6666666666666666,0.3333333333333333
12083000605,4337,4,1927.8,642.6,0.5,0.5,0.5
12083000701,4337,4,0.0,0.0,0.25,0.75,0.25
12083000702,4337,3,0.0,0.0,0.6666666666666666,1.0,0.0
12083000801,4337,7,0.0,0.0,0.42857142857142855,0.7142857142857143,0.2857142857142857
12083000802,4337,5,0.0,0.0,0.4,0.6,0.4
12083000901,4337,2,0.0,,0.5,1.0,0.0
12083000902,4337,12,0.0,0.0,0.25,0.4166666666666667,0.5
12083001004,4337,14,341.7,85.425,0.21428571428571427,0.42857142857142855,0.5714285714285714
12083001005,4337,2,0.0,0.0,0.5,1.0,0.0
12083001006,4337,1,0.0,,1.0,0.0,1.0
12083001007,4337,1,0.0,0.0,0.0,1.0,0.0
12083001103,4337,10,0.0,,0.3,0.6,0.4
12083001104,4337,10,0.0,0.0,0.2,0.9,0.1
12083001204,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12083001205,4337,1,0.0,,0.0,1.0,0.0
12083001207,4337,7,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285
12083001208,4337,1,0.0,,0.0,1.0,0.0
12083001301,4337,3,0.0,0.0,0.0,1.0,0.0
12083001302,4337,7,0.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855
12083001401,4337,1,0.0,,0.0,0.0,1.0
12083001402,4337,5,0.0,0.0,0.2,0.2,0.8
12083001500,4337,5,341.7,113.89999999999999,0.4,0.8,0.2
12083001600,4337,2,0.0,,0.0,0.0,1.0
12083001700,4337,6,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12083001800,4337,1,0.0,0.0,0.0,0.0,1.0
12083001900,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12083002001,4337,4,0.0,,0.5,0.25,0.75
12083002002,4337,5,0.0,,0.2,0.0,1.0
12083002100,4337,1,0.0,,0.0,0.0,1.0
12083002201,4337,2,0.0,,0.0,1.0,0.0
12083002203,4337,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12083002301,4337,2,0.0,0.0,0.0,0.5,0.5
12083002302,4337,8,0.0,0.0,0.0,0.75,0.25
12083002401,4337,1,0.0,,1.0,0.0,1.0
12083002402,4337,5,5100.0,2550.0,0.4,0.6,0.4
12083002502,4337,3,0.0,,0.3333333333333333,1.0,0.0
12083002503,4337,8,0.0,0.0,0.625,0.5,0.5
12083002504,4337,3,341.7,341.7,0.0,0.0,1.0
12083002601,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12083002602,4337,4,341.7,113.89999999999999,0.75,0.75,0.25
12083002604,4337,4,0.0,,0.5,0.25,0.75
12083002701,4337,1,0.0,0.0,0.0,1.0,0.0
12083002702,4337,1,0.0,,0.0,0.0,1.0
12085000300,4337,4,0.0,0.0,0.25,0.5,0.5
12085000501,4337,2,0.0,0.0,1.0,1.0,0.0
12085000606,4337,1,0.0,,0.0,1.0,0.0
12085000700,4337,1,0.0,,1.0,0.0,1.0
12085000902,4337,2,0.0,0.0,0.5,0.5,0.5
12085001000,4337,3,0.0,,0.6666666666666666,0.0,1.0
12085001102,4337,1,0.0,,1.0,1.0,0.0
12085001104,4337,2,0.0,0.0,0.5,0.0,1.0
12085001200,4337,1,0.0,0.0,1.0,0.0,1.0
12085001301,4337,1,0.0,,1.0,1.0,0.0
12085001302,4337,1,341.7,341.7,0.0,1.0,0.0
12085001404,4337,1,0.0,,0.0,0.0,1.0
12085001406,4337,1,0.0,,1.0,1.0,0.0
12085001408,4337,3,0.0,0.0,0.6666666666666666,0.0,1.0
12085001409,4337,2,0.0,0.0,0.5,1.0,0.0
12085001410,4337,4,0.0,,0.25,0.75,0.25
12085001500,4337,1,0.0,,1.0,0.0,1.0
12085001700,4337,4,0.0,,0.25,0.75,0.25
12085001801,4337,1,0.0,,0.0,1.0,0.0
12085001802,4337,1,0.0,,0.0,1.0,0.0
12086000107,4337,1,0.0,,1.0,0.0,1.0
12086000109,4337,3,0.0,,0.6666666666666666,0.3333333333333333,0.6666666666666666
12086000113,4337,4,0.0,0.0,0.0,0.25,0.75
12086000115,4337,2,0.0,0.0,0.0,0.5,0.5
12086000120,4337,2,0.0,,0.0,0.5,0.5
12086000121,4337,1,0.0,,1.0,0.0,1.0
12086000123,4337,1,0.0,,0.0,1.0,0.0
12086000124,4337,3,341.7,170.85,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086000125,4337,2,0.0,,0.0,0.0,1.0
12086000126,4337,4,0.0,0.0,0.5,0.5,0.5
12086000127,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12086000128,4337,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
12086000131,4337,1,0.0,,0.0,0.0,1.0
12086000132,4337,1,0.0,,0.0,1.0,0.0
12086000133,4337,2,0.0,0.0,0.0,0.5,0.5
12086000140,4337,1,0.0,0.0,0.0,0.0,1.0
12086000202,4337,7,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857
12086000204,4337,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086000206,4337,8,0.0,0.0,0.25,0.375,0.625
12086000209,4337,13,341.7,56.949999999999996,0.3076923076923077,0.07692307692307693,0.9230769230769231
12086000211,4337,2,0.0,0.0,1.0,0.5,0.5
12086000212,4337,6,341.7,113.89999999999999,0.3333333333333333,0.0,1.0
12086000213,4337,15,0.0,0.0,0.3333333333333333,0.5333333333333333,0.4666666666666667
12086000214,4337,7,2269.5,756.5,0.5714285714285714,0.14285714285714285,0.8571428571428571
12086000215,4337,8,0.0,0.0,0.5,0.25,0.75
12086000216,4337,9,0.0,0.0,0.4444444444444444,0.4444444444444444,0.5555555555555556
12086000217,4337,9,0.0,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556
12086000218,4337,5,0.0,0.0,0.0,0.8,0.2
12086000219,4337,6,341.7,68.34,0.0,0.3333333333333333,0.6666666666666666
12086000220,4337,10,2269.5,756.5,0.6,0.3,0.7
12086000301,4337,12,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
12086000302,4337,4,0.0,0.0,0.5,0.25,0.75
12086000305,4337,8,2269.5,378.25,0.375,0.0,1.0
12086000306,4337,6,0.0,0.0,0.16666666666666666,0.0,1.0
12086000307,4337,6,0.0,,0.0,0.6666666666666666,0.3333333333333333
12086000308,4337,4,0.0,0.0,0.5,0.5,0.5
12086000402,4337,4,0.0,0.0,0.0,1.0,0.0
12086000403,4337,13,341.7,68.34,0.46153846153846156,0.38461538461538464,0.6153846153846154
12086000404,4337,18,341.7,56.949999999999996,0.3888888888888889,0.2777777777777778,0.6666666666666666
12086000405,4337,2,0.0,,0.5,1.0,0.0
12086000408,4337,8,0.0,0.0,0.125,0.5,0.5
12086000409,4337,6,0.0,0.0,0.0,0.5,0.5
12086000410,4337,2,0.0,0.0,0.5,0.5,0.5
12086000411,4337,7,0.0,0.0,0.5714285714285714,0.2857142857142857,0.7142857142857143
12086000412,4337,16,0.0,0.0,0.125,0.25,0.6875
12086000413,4337,9,2269.5,453.9,0.2222222222222222,0.4444444444444444,0.5555555555555556
12086000414,4337,11,341.7,113.89999999999999,0.2727272727272727,0.18181818181818182,0.8181818181818182
12086000501,4337,7,341.7,85.425,0.42857142857142855,0.2857142857142857,0.7142857142857143
12086000503,4337,15,341.7,48.81428571428571,0.2,0.13333333333333333,0.8
12086000504,4337,7,0.0,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571
12086000505,4337,5,0.0,0.0,0.4,0.2,0.8
12086000601,4337,7,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714
12086000602,4337,2,0.0,0.0,0.5,0.5,0.5
12086000603,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086000604,4337,12,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
12086000605,4337,14,0.0,0.0,0.21428571428571427,0.42857142857142855,0.5714285714285714
12086000607,4337,6,0.0,,0.3333333333333333,0.5,0.5
12086000608,4337,9,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888
12086000705,4337,4,0.0,0.0,1.0,0.0,1.0
12086000706,4337,11,0.0,0.0,0.45454545454545453,0.2727272727272727,0.7272727272727273
12086000707,4337,6,0.0,0.0,0.5,0.8333333333333334,0.16666666666666666
12086000708,4337,7,0.0,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571
12086000709,4337,8,341.7,56.949999999999996,0.25,0.125,0.875
12086000710,4337,9,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888
12086000711,4337,9,0.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888
12086000712,4337,5,0.0,0.0,0.2,0.6,0.4
12086000804,4337,11,1927.8,385.56,0.36363636363636365,0.18181818181818182,0.8181818181818182
12086000805,4337,15,0.0,0.0,0.26666666666666666,0.26666666666666666,0.7333333333333333
12086000806,4337,4,341.7,341.7,0.5,0.0,1.0
12086000807,4337,5,0.0,,0.4,0.0,1.0
12086000808,4337,8,0.0,0.0,0.375,0.125,0.875
12086000901,4337,10,0.0,0.0,0.5,0.4,0.6
12086000902,4337,18,5441.7,494.7,0.5,0.3333333333333333,0.6666666666666666
12086000903,4337,10,1025.1,146.44285714285712,0.1,0.5,0.5
12086001002,4337,10,0.0,0.0,0.5,0.5,0.5
12086001003,4337,7,341.7,85.425,0.14285714285714285,0.14285714285714285,0.8571428571428571
12086001004,4337,11,2611.2,522.24,0.18181818181818182,0.0,1.0
12086001005,4337,6,0.0,0.0,0.0,0.5,0.5
12086001006,4337,4,341.7,170.85,0.25,0.75,0.25
12086001101,4337,9,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
12086001102,4337,5,0.0,0.0,0.2,0.4,0.6
12086001103,4337,5,0.0,0.0,0.4,0.8,0.2
12086001104,4337,7,0.0,,0.5714285714285714,0.5714285714285714,0.42857142857142855
12086001203,4337,17,1927.8,214.2,0.35294117647058826,0.17647058823529413,0.8235294117647058
12086001204,4337,6,341.7,170.85,0.5,0.3333333333333333,0.6666666666666666
12086001205,4337,3,0.0,0.0,0.6666666666666666,1.0,0.0
12086001206,4337,2,0.0,0.0,0.5,0.5,0.5
12086001301,4337,10,341.7,68.34,0.4,0.3,0.7
12086001302,4337,4,0.0,0.0,0.5,0.0,1.0
12086001401,4337,11,0.0,0.0,0.5454545454545454,0.09090909090909091,0.9090909090909091
12086001402,4337,3,0.0,0.0,1.0,0.0,1.0
12086001501,4337,4,0.0,0.0,0.25,0.25,0.75
12086001602,4337,1,0.0,,0.0,0.0,1.0
12086001603,4337,9,0.0,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778
12086001605,4337,3,0.0,,0.6666666666666666,0.0,1.0
12086001606,4337,2,0.0,,0.0,0.5,0.5
12086001701,4337,6,341.7,113.89999999999999,0.5,0.0,1.0
12086001702,4337,6,0.0,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334
12086001703,4337,7,341.7,170.85,0.5714285714285714,0.2857142857142857,0.7142857142857143
12086001801,4337,9,341.7,85.425,0.3333333333333333,0.4444444444444444,0.5555555555555556
12086001802,4337,8,683.4,136.68,0.375,0.125,0.875
12086001803,4337,8,683.4,170.85,0.375,0.25,0.75
12086001901,4337,9,683.4,136.68,0.2222222222222222,0.0,1.0
12086001903,4337,8,0.0,0.0,0.375,0.25,0.75
12086001904,4337,4,0.0,0.0,0.5,0.0,1.0
12086002001,4337,12,341.7,31.063636363636363,0.3333333333333333,0.08333333333333333,0.8333333333333334
12086002003,4337,11,683.4,136.68,0.2727272727272727,0.45454545454545453,0.5454545454545454
12086002004,4337,5,0.0,0.0,0.4,0.0,1.0
12086002100,4337,2,0.0,0.0,1.0,0.5,0.5
12086002201,4337,2,0.0,0.0,0.5,0.0,1.0
12086002202,4337,12,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086002300,4337,3,683.4,341.7,0.3333333333333333,0.0,1.0
12086002402,4337,5,0.0,,0.4,0.4,0.6
12086002403,4337,8,0.0,0.0,0.5,0.25,0.75
12086002404,4337,14,0.0,0.0,0.2857142857142857,0.35714285714285715,0.6428571428571429
12086002501,4337,7,341.7,85.425,0.14285714285714285,0.14285714285714285,0.8571428571428571
12086002502,4337,3,341.7,341.7,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086002600,4337,2,341.7,170.85,0.0,0.0,1.0
12086002702,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086002703,4337,5,0.0,0.0,0.6,0.0,1.0
12086002705,4337,6,341.7,170.85,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086002706,4337,1,0.0,,0.0,0.0,1.0
12086002800,4337,1,0.0,,0.0,0.0,1.0
12086002900,4337,8,0.0,0.0,0.25,0.25,0.75
12086003001,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086003003,4337,6,341.7,170.85,0.16666666666666666,0.0,1.0
12086003004,4337,8,3855.6,771.12,0.375,0.0,1.0
12086003100,4337,5,0.0,0.0,0.0,0.0,1.0
12086003400,4337,6,341.7,68.34,0.3333333333333333,0.0,1.0
12086003601,4337,5,0.0,0.0,0.2,0.0,1.0
12086003602,4337,11,341.7,113.89999999999999,0.5454545454545454,0.18181818181818182,0.8181818181818182
12086003702,4337,5,0.0,0.0,0.4,0.2,0.8
12086003703,4337,1,0.0,,0.0,0.0,1.0
12086003704,4337,1,0.0,,0.0,0.0,1.0
12086003707,4337,1,0.0,,0.0,0.0,1.0
12086003801,4337,2,0.0,,0.5,0.0,1.0
12086003803,4337,2,0.0,0.0,0.5,0.0,1.0
12086003804,4337,2,0.0,0.0,1.0,0.5,0.5
12086003906,4337,2,0.0,0.0,0.0,0.5,0.5
12086003909,4337,1,0.0,,0.0,0.0,1.0
12086003911,4337,6,0.0,0.0,0.16666666666666666,0.0,1.0
12086003912,4337,6,1927.8,321.3,0.5,0.3333333333333333,0.6666666666666666
12086003913,4337,5,0.0,0.0,0.0,0.2,0.8
12086003914,4337,6,0.0,0.0,0.8333333333333334,0.0,1.0
12086003915,4337,8,341.7,170.85,0.375,0.0,1.0
12086003916,4337,7,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714
12086003917,4337,6,0.0,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666
12086003918,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086003921,4337,2,0.0,,0.5,0.5,0.5
12086003922,4337,1,0.0,,1.0,0.0,1.0
12086004000,4337,4,0.0,0.0,0.0,0.25,0.75
12086004102,4337,1,0.0,,0.0,0.0,1.0
12086004103,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086004105,4337,2,0.0,0.0,0.5,0.5,0.5
12086004106,4337,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12086004203,4337,5,0.0,0.0,0.2,0.2,0.8
12086004204,4337,4,0.0,0.0,0.25,0.0,1.0
12086004205,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086004206,4337,2,0.0,,0.5,0.5,0.5
12086004301,4337,2,0.0,0.0,0.0,0.0,1.0
12086004303,4337,1,0.0,0.0,0.0,0.0,1.0
12086004304,4337,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086004403,4337,1,0.0,,0.0,1.0,0.0
12086004405,4337,2,0.0,0.0,0.0,0.0,1.0
12086004406,4337,2,0.0,,0.5,0.0,1.0
12086004500,4337,3,0.0,,0.3333333333333333,0.0,1.0
12086004602,4337,1,0.0,,0.0,0.0,1.0
12086004701,4337,4,0.0,0.0,0.75,0.75,0.25
12086004702,4337,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
12086004703,4337,5,0.0,0.0,1.0,0.2,0.8
12086004901,4337,6,0.0,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334
12086004902,4337,2,0.0,0.0,0.0,0.5,0.5
12086005001,4337,11,0.0,0.0,0.36363636363636365,0.2727272727272727,0.7272727272727273
12086005002,4337,4,0.0,0.0,0.25,0.0,1.0
12086005102,4337,5,0.0,0.0,0.2,0.2,0.8
12086005103,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086005104,4337,12,5441.7,1360.425,0.3333333333333333,0.16666666666666666,0.8333333333333334
12086005201,4337,5,0.0,0.0,0.2,0.0,1.0
12086005202,4337,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12086005302,4337,5,2269.5,1134.75,0.2,0.0,1.0
12086005303,4337,3,0.0,,0.3333333333333333,0.0,1.0
12086005304,4337,4,0.0,0.0,0.5,0.0,1.0
12086005403,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086005405,4337,5,0.0,,0.2,0.2,0.8
12086005406,4337,6,0.0,0.0,0.3333333333333333,0.0,1.0
12086005407,4337,1,341.7,341.7,0.0,1.0,0.0
12086005409,4337,1,0.0,,0.0,0.0,1.0
12086005410,4337,4,0.0,,0.25,0.25,0.75
12086005501,4337,6,341.7,113.89999999999999,0.0,0.16666666666666666,0.8333333333333334
12086005502,4337,5,0.0,0.0,0.4,0.0,1.0
12086005600,4337,6,0.0,0.0,0.3333333333333333,0.5,0.5
12086005701,4337,12,0.0,0.0,0.4166666666666667,0.5833333333333334,0.4166666666666667
12086005703,4337,4,1927.8,642.6,0.0,0.0,1.0
12086005704,4337,15,4197.3,699.5500000000001,0.5333333333333333,0.2,0.8
12086005801,4337,10,341.7,113.89999999999999,0.4,0.4,0.6
12086005802,4337,14,0.0,0.0,0.21428571428571427,0.42857142857142855,0.5714285714285714
12086005901,4337,1,0.0,0.0,0.0,0.0,1.0
12086005902,4337,3,0.0,,0.0,0.0,1.0
12086005903,4337,7,0.0,,0.5714285714285714,0.14285714285714285,0.8571428571428571
12086005904,4337,6,0.0,,0.16666666666666666,0.8333333333333334,0.16666666666666666
12086006001,4337,10,1927.8,642.6,0.1,0.6,0.4
12086006002,4337,7,0.0,0.0,0.42857142857142855,0.7142857142857143,0.2857142857142857
12086006101,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086006102,4337,2,0.0,0.0,0.5,0.5,0.5
12086006201,4337,3,0.0,0.0,0.3333333333333333,0.0,1.0
12086006203,4337,1,0.0,,0.0,1.0,0.0
12086006205,4337,2,0.0,0.0,0.0,0.0,1.0
12086006301,4337,13,0.0,0.0,0.23076923076923078,0.07692307692307693,0.9230769230769231
12086006302,4337,8,0.0,0.0,0.5,0.5,0.5
12086006401,4337,12,0.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666
12086006402,4337,4,0.0,,0.5,0.25,0.75
12086006403,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086006501,4337,5,0.0,0.0,0.0,0.4,0.6
12086006503,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12086006504,4337,1,0.0,,0.0,1.0,0.0
12086006601,4337,4,0.0,0.0,0.25,0.0,1.0
12086006602,4337,10,0.0,0.0,0.6,0.0,1.0
12086006702,4337,5,0.0,0.0,0.4,0.6,0.4
12086006705,4337,4,0.0,0.0,0.0,0.5,0.5
12086006706,4337,2,0.0,0.0,1.0,0.5,0.5
12086006707,4337,1,0.0,,1.0,1.0,0.0
12086006711,4337,1,0.0,0.0,0.0,0.0,1.0
12086006713,4337,1,0.0,,1.0,1.0,0.0
12086006801,4337,2,0.0,,0.5,0.5,0.5
12086006802,4337,4,0.0,0.0,0.25,0.25,0.75
12086006900,4337,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143
12086007001,4337,6,0.0,0.0,0.16666666666666666,0.0,1.0
12086007002,4337,8,2269.5,453.9,0.25,0.25,0.75
12086007101,4337,5,0.0,0.0,0.6,0.4,0.6
12086007103,4337,2,0.0,,0.0,0.5,0.5
12086007104,4337,5,1927.8,481.95,0.4,0.4,0.6
12086007200,4337,4,1927.8,963.9,0.0,0.0,1.0
12086007300,4337,3,0.0,0.0,0.6666666666666666,1.0,0.0
12086007400,4337,7,0.0,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285
12086007501,4337,2,0.0,,0.0,0.5,0.5
12086007503,4337,1,0.0,,1.0,0.0,1.0
12086007601,4337,2,0.0,,0.5,0.0,1.0
12086007603,4337,4,341.7,113.89999999999999,0.25,0.5,0.5
12086007604,4337,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12086007605,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086007606,4337,10,0.0,0.0,0.4,0.7,0.3
12086007701,4337,6,0.0,,0.5,0.5,0.5
12086007702,4337,12,3855.6,963.9,0.4166666666666667,0.5,0.5
12086007704,4337,5,0.0,0.0,0.4,0.4,0.6
12086007804,4337,11,0.0,0.0,0.36363636363636365,0.09090909090909091,0.9090909090909091
12086007805,4337,1,0.0,,0.0,1.0,0.0
12086007807,4337,1,0.0,,1.0,0.0,1.0
12086007901,4337,1,0.0,0.0,1.0,1.0,0.0
12086007902,4337,6,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333
12086008000,4337,2,0.0,0.0,0.5,1.0,0.0
12086008102,4337,4,0.0,,0.25,0.5,0.5
12086008202,4337,1,0.0,,1.0,1.0,0.0
12086008205,4337,1,0.0,0.0,1.0,1.0,0.0
12086008206,4337,2,0.0,,0.5,0.5,0.5
12086008209,4337,4,0.0,,0.25,0.75,0.25
12086008304,4337,13,341.7,37.96666666666667,0.23076923076923078,0.46153846153846156,0.5384615384615384
12086008305,4337,3,0.0,,0.6666666666666666,0.3333333333333333,0.6666666666666666
12086008306,4337,7,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857
12086008307,4337,4,0.0,0.0,0.25,0.25,0.75
12086008308,4337,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086008309,4337,12,3294.6,366.06666666666666,0.25,0.16666666666666666,0.8333333333333334
12086008405,4337,5,0.0,,0.0,1.0,0.0
12086008407,4337,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12086008409,4337,6,0.0,,0.3333333333333333,0.5,0.5
12086008410,4337,1,0.0,,0.0,1.0,0.0
12086008412,4337,3,0.0,0.0,0.0,0.0,1.0
12086008414,4337,5,0.0,0.0,0.2,0.4,0.6
12086008415,4337,2,0.0,0.0,0.5,1.0,0.0
12086008416,4337,5,0.0,0.0,0.2,0.2,0.8
12086008417,4337,5,0.0,,0.6,0.4,0.6
12086008418,4337,2,0.0,0.0,0.0,0.5,0.5
12086008419,4337,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12086008501,4337,14,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714
12086008502,4337,2,0.0,,0.5,0.0,1.0
12086008601,4337,11,0.0,0.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
12086008602,4337,7,341.7,85.425,0.2857142857142857,0.5714285714285714,0.42857142857142855
12086008701,4337,4,0.0,0.0,0.0,0.25,0.75
12086008702,4337,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857
12086008803,4337,5,1927.8,963.9,0.6,0.6,0.4
12086008804,4337,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
